a,b,c,d,x,y,calls
 90.00,  0.90,  0.70,  0.50,.076057620,  -0.003930797706101,    9.0
 90.00,  0.90,  0.70,  0.50,.077551714,  -0.003929596517713,   14.0
 90.00,  0.90,  0.70,  0.50,.076042999,  -0.003930739695450,  168.0
 90.00,  0.90,  0.70,  0.50,.077879904,  -0.003927464200207,  313.0
 90.00,  0.90,  0.70,  0.50,.075371019,  -0.003926592785158,   14.0
 90.00,  0.90,  0.70,  0.50,.077191690,  -0.003931167416809,  186.0
 90.00,  0.90,  0.70,  0.50,.077826594,  -0.003927855808609,  298.0
 90.00,  0.90,  0.70,  0.50,.075220861,  -0.003925267720736,   18.0
 90.00,  0.90,  0.70,  0.50,.078232100,  -0.003924438027551,  159.0
 90.00,  0.90,  0.70,  0.50,.077727027,  -0.003928540276204,   21.0
 90.00,  0.90,  0.70,  0.50,.077747479,  -0.003928404676716,   23.0
 90.00,  0.90,  0.70,  0.50,.078264622,  -0.003924120245802,   19.0
 90.00,  0.90,  0.70,  0.50,.075082952,  -0.003923921717879,  151.0
 90.00,  0.90,  0.70,  0.50,.075068576,  -0.003923774277757,   26.0
 90.00,  0.90,  0.70,  0.50,.074952572,  -0.003922535255659,    8.0
 90.00,  0.90,  0.70,  0.50,.075060389,  -0.003923689708129,   10.0
 90.00,  0.90,  0.70,  0.50,.076156986,  -0.003931155809828,   24.0
 90.00,  0.90,  0.70,  0.50,.076052078,  -0.003930775878526,  163.0
 90.00,  0.90,  0.70,  0.50,.078071589,  -0.003925911602938,   24.0
 90.00,  0.90,  0.70,  0.50,.075930930,  -0.003930249643645,  152.0
 90.00,  0.90,  0.70,  0.50,.075095577,  -0.003924050087106,   14.0
 90.00,  0.90,  0.70,  0.50,.078093296,  -0.003925721553682,   16.0
 90.00,  0.90,  0.70,  0.50,.078423674,  -0.003922473047658,   40.0
 90.00,  0.90,  0.70,  0.50,.074921310,  -0.003922186317622,  627.0
 90.00,  0.90,  0.70,  0.50,.075479569,  -0.003927459706678,   10.0
 90.00,  0.90,  0.70,  0.50,.076781520,  -0.003931970404757,   22.0
 90.00,  0.90,  0.70,  0.50,.078406524,  -0.003922658084675,   28.0
 90.00,  0.90,  0.70,  0.50,.078255214,  -0.003924212841141,   23.0
 90.00,  0.90,  0.70,  0.50,.078014198,  -0.003926400134392,   19.0
 90.00,  0.90,  0.70,  0.50,.077739897,  -0.003928455248676,   10.0
 90.00,  0.90,  0.70,  0.50,.075281605,  -0.003925821374440,   13.0
 90.00,  0.90,  0.70,  0.50,.075873288,  -0.003929966269663,   20.0
 90.00,  0.90,  0.70,  0.50,.077341409,  -0.003930612122993,  298.0
 90.00,  0.90,  0.70,  0.50,.075285743,  -0.003925858219449,   11.0
 90.00,  0.90,  0.70,  0.50,.078293060,  -0.003923837075570,   15.0
 90.00,  0.90,  0.70,  0.50,.077547103,  -0.003929621729724,  459.0
 90.00,  0.90,  0.70,  0.50,.077654962,  -0.003928997482563,  147.0
 90.00,  0.90,  0.70,  0.50,.075594048,  -0.003928291474843,   13.0
 90.00,  0.90,  0.70,  0.50,.077230234,  -0.003931037823275,    2.0
 90.00,  0.90,  0.70,  0.50,.076657117,  -0.003932004992049,    6.0
 90.00,  0.90,  0.70,  0.50,.076177805,  -0.003931222858337,   16.0
 90.00,  0.90,  0.70,  0.50,.077128973,  -0.003931358450808,   21.0
 90.00,  0.90,  0.70,  0.50,.077824034,  -0.003927874176120,  167.0
 90.00,  0.90,  0.70,  0.50,.076738145,  -0.003931993540523,    9.0
 90.00,  0.90,  0.70,  0.50,.075232890,  -0.003925379264466,   26.0
 90.00,  0.90,  0.70,  0.50,.076789798,  -0.003931964642813,   10.0
 90.00,  0.90,  0.70,  0.50,.077621703,  -0.003929197657601,    6.0
 90.00,  0.90,  0.70,  0.50,.077041566,  -0.003931583662109,   12.0
 90.00,  0.90,  0.70,  0.50,.076902439,  -0.003931843399011,   22.0
 90.00,  0.90,  0.70,  0.50,.076376321,  -0.003931723609261,  305.0
 90.00,  0.90,  0.70,  0.50,.075314400,  -0.003926110328428,  193.0
 90.00,  0.90,  0.70,  0.50,.078379761,  -0.003922943255836,  156.0
 90.00,  0.90,  0.70,  0.50,.075226049,  -0.003925315947533,   17.0
 90.00,  0.90,  0.70,  0.50,.078429749,  -0.003922407072709,  442.0
 90.00,  0.90,  0.70,  0.50,.075893935,  -0.003930070221810,  153.0
 90.00,  0.90,  0.70,  0.50,.075099885,  -0.003924093646974,   21.0
 90.00,  0.90,  0.70,  0.50,.077154559,  -0.003931283485113,  186.0
 90.00,  0.90,  0.70,  0.50,.075110713,  -0.003924202613113,   17.0
